TICKET;NEGOZIO;DATA;FORMATO;ARTICOLO;PESO;IMPORTO
1963;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:08;E;"""TOMA MUN ""CASEIFICIO ROSSO """"";0.144;2.580
1964;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:08;E;"""TOMA MUN ""CASEIFICIO ROSSO """"";0.144;2.580
1965;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:08;E;"""TOMA MUN ""CASEIFICIO ROSSO """"";0.142;2.540
1966;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:11;E;TOMA MORBIDOSA BOTALLA;0.276;4.660
1967;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:11;E;TOMA MORBIDOSA BOTALLA;0.204;3.450
1968;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:12;E;"""TOMA MONTE CORNA ""CASEIFICIO PALENI""""";0.298;5.330
1969;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:12;E;"""TOMA MONTE CORNA ""CASEIFICIO PALENI""""";0.276;4.940
1970;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:13;T;PANE MULTICEREALI;0.338;1.350
1970;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:13;T;PANE COMUNE;0.280;0.780
1970;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:13;T;PANE COMUNE;0.130;0.360
1973;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:16;T;PANE COMUNE;0.320;0.890
1974;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:17;E;"""TOMA MONTE CORNA ""CASEIFICIO PALENI""""";0.208;3.720
1978;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:27;T;PANE COMUNE;0.804;2.240
1979;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:31;T;PANE COMUNE;0.366;1.020
1980;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:32;T;PANE COMUNE;0.306;0.850
1982;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:35;T;PANE COMUNE;0.262;0.730
1983;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:48;T;PANE COMUNE;0.452;1.260
1985;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:58;T;PANE COMUNE;0.172;0.480
1985;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 11:58;T;PANE SPECIALE ARTIGIANALE;0.216;0.860
1989;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 12:17;T;PANE COMUNE;0.214;0.600
1990;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 12:18;T;PANE SPECIALE ARTIGIANALE;0.224;0.890
1991;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 12:19;T;PANE COMUNE;0.104;0.290
1994;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 12:25;T;PANE COMUNE;0.426;1.190
1995;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 12:26;T;PANE COMUNE;0.150;0.420
1999;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:31;T;PANE COMUNE;0.158;0.440
1999;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:31;T;SALAME MILANO;0.076;1.060
1999;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:31;T;TORTELLINI BOLOGNA;0.438;4.160
1999;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:31;T;PROSC.COTTO A.QUALITA' NAZIONALE CUORE ROSA LENTI;0.120;2.510
1999;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:31;T;PANE COMUNE;0.512;1.430
2003;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:09;T;PANE SPECIALE ARTIGIANALE;0.180;0.720
2006;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:13;T;PANE COMUNE;0.166;0.460
2011;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:17;T;PANE COMUNE;0.150;0.420
2012;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:18;T;PANE COMUNE;0.106;0.300
2013;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:30;T;PANE COMUNE;0.324;0.900
2014;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:31;T;PANE COMUNE;0.202;0.560
2018;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:47;T;PANE COMUNE;0.260;0.730
2019;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 13:47;T;PANE COMUNE;0.334;0.930
2032;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:10;T;PANE SPECIALE ARTIGIANALE;0.216;0.860
2032;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:10;T;PANE COMUNE;0.132;0.370
2033;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:13;E;"""FOND. ""MORTADELLA BOLOGNA IGP CON PISTACCHIO """"PALMIERI """"""""";0.206;1.650
2034;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:14;E;FOND. SALAME COTTO;0.276;2.760
2037;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:18;T;PANE COMUNE;0.474;1.320
2038;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:18;E;FOND. MANZO AFFUMICATO;0.208;2.910
2039;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:19;E;FOND. PROSCIUTTO CRUDO  CONTADINO;0.318;3.500
2043;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:34;T;PANE COMUNE;0.258;0.720
2044;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:39;E;PROVOLONE DOLCE;0.228;2.940
2051;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 15:57;T;PANE COMUNE;0.462;1.290
2055;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 16:16;T;CROISSANT HARMONIE RIPIENO ALL'ALBICOCCA;1.000;0.850
2055;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 16:16;T;CROISSANT HARMONIE RIPIENO ALL'ALBICOCCA;1.000;0.850
2056;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 16:17;T;PANE COMUNE;0.604;1.690
2063;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 16:36;T;PANE COMUNE;0.306;0.850
2068;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 16:56;T;PANE COMUNE;0.196;0.550
2072;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 17:26;T;PANE COMUNE;0.466;1.300
2078;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 17:58;T;PANE SPECIALE ARTIGIANALE;0.194;0.770
2078;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 17:58;T;PANE COMUNE;0.382;1.070
2087;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 18:26;T;PANE COMUNE;0.658;1.840
2089;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 18:36;T;PANE COMUNE;0.534;1.490
2090;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 18:36;T;PANE SPECIALE ARTIGIANALE;0.534;2.130
2098;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 18:55;T;PANE COMUNE;0.534;1.490
2100;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 18:56;T;PANE COMUNE;0.142;0.400
2101;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 18:57;T;PANE COMUNE;0.126;0.350
2104;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 19:10;T;PANE COMUNE;0.534;1.490
2106;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 19:19;T;PANE COMUNE;0.766;2.140
2107;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 19:25;T;PANE COMUNE;0.528;1.470
2108;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 19:26;T;PANE COMUNE;0.352;0.980
2110;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);08/10/2024 19:32;T;PANE COMUNE;0.392;1.090
2112;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:43;E;FOCACCIA -FOCACCINE;0.112;1.220
2113;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:43;E;FOCACCIA -FOCACCINE;0.102;1.110
2114;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:43;E;FOCACCIA -FOCACCINE;0.108;1.180
2115;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:43;E;FOCACCIA -FOCACCINE;0.102;1.110
2116;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:43;E;FOCACCIA -FOCACCINE;0.104;1.130
2117;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:43;E;FOCACCIA -FOCACCINE;0.104;1.130
2118;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:46;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.162;1.770
2119;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:46;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.130;1.420
2120;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:46;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.130;1.420
2121;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:46;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.158;1.720
2122;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:46;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.142;1.550
2123;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:46;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.188;2.050
2124;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:47;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.162;1.770
2125;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:47;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.140;1.530
2126;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:56;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.142;1.550
2127;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:56;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.144;1.570
2128;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:56;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.144;1.570
2129;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:56;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.180;1.960
2130;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:56;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.140;1.530
2131;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 07:56;E;PIZZA MARGHERITA-PIZZA FARCITA-PIZZETTE;0.150;1.640
2132;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:02;E;PANE COMUNE;0.224;0.620
2134;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:02;E;PANE COMUNE;0.254;0.710
2136;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:02;E;PANE COMUNE;0.208;0.580
2137;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:03;E;PANE COMUNE;0.206;0.570
2138;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:03;E;PANE COMUNE;0.244;0.680
2139;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:03;E;PANE COMUNE;0.230;0.640
2140;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:03;E;PANE COMUNE;0.212;0.590
2141;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:03;E;PANE COMUNE;0.232;0.650
2142;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:03;E;PANE COMUNE;0.210;0.590
2143;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:04;E;PANE COMUNE;0.228;0.640
2144;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:04;E;PANE COMUNE;0.206;0.570
2145;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:04;E;PANE COMUNE;0.228;0.640
2146;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:04;E;PANE COMUNE;0.226;0.630
2147;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:14;T;PANE COMUNE;0.244;0.680
2149;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:25;E;BAGUETTE;1.000;0.750
2150;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:25;E;BAGUETTE;1.000;0.750
2151;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:25;E;BAGUETTE;1.000;0.750
2152;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:25;E;BAGUETTE;1.000;0.750
2153;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:25;E;BAGUETTE;1.000;0.750
2154;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:25;E;BAGUETTE;1.000;0.750
2155;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:37;T;PANE COMUNE;1.070;2.990
2156;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:53;T;PANE COMUNE;0.554;1.550
2157;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:59;E;CROISSANT FARCITO CON NUTELLA;1.000;1.200
2158;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:59;E;CROISSANT FARCITO CON NUTELLA;1.000;1.200
2159;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:59;E;CROISSANT HARMONIE RIPIENO ALL'ALBICOCCA;1.000;0.850
2160;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 08:59;E;CROISSANT HARMONIE RIPIENO ALL'ALBICOCCA;1.000;0.850
2161;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:01;E;CROISSANT HARMONIE RIPIENO ALLA CREMA;1.000;0.850
2162;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:01;E;CROISSANT HARMONIE RIPIENO ALLA CREMA;1.000;0.850
2163;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:01;E;CROISSANT HARMONIE RIPIENO AL CIOCCOLATO;1.000;0.850
2164;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:01;E;CROISSANT HARMONIE RIPIENO AL CIOCCOLATO;1.000;0.850
2165;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:05;E;MINI CROISSANT FARCITI CON PROSCIUTTO E FORM;0.108;2.690
2166;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:05;E;MINI CROISSANT FARCITI CON PROSCIUTTO E FORM;0.108;2.690
2167;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:05;E;MINI CROISSANT FARCITI CON PROSCIUTTO E FORM;0.134;3.340
2168;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:06;E;MINI CROISSANT FARCITI CON PROSCIUTTO E FORM;0.106;2.640
2170;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:09;T;PANE COMUNE;0.328;0.920
2171;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:13;T;PANE COMUNE;0.436;1.220
2172;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:14;T;PANE COMUNE;0.332;0.930
2172;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:14;T;PANE COMUNE;0.340;0.950
2173;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:29;T;PANE MULTICEREALI;0.388;1.550
2176;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:40;T;PANE COMUNE;0.302;0.840
2176;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:40;T;PANE SPECIALE ARTIGIANALE;0.124;0.490
2180;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:45;T;PANE COMUNE;0.404;1.130
2181;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:46;T;PANE SPECIALE ARTIGIANALE;0.276;1.100
2182;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:47;T;PANE COMUNE;0.774;2.160
2183;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:47;T;PANE COMUNE;0.642;1.790
2184;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:48;T;PANE SPECIALE ARTIGIANALE;0.230;0.920
2184;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:48;T;PANE COMUNE;0.150;0.420
2185;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 09:52;T;PANE SPECIALE ARTIGIANALE;0.454;1.810
2187;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:02;T;PANE COMUNE;0.266;0.740
2188;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:04;T;PANE A LIEVITAZIONE NATURALE;0.270;1.080
2189;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:06;E;SALSICCIA NAPOLI PICCANTE CURVA;0.532;6.330
2190;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:07;E;SALSICCIA NAPOLI PICCANTE CURVA;0.602;7.160
2192;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:08;T;PANE SPECIALE ARTIGIANALE;0.602;2.400
2193;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:08;T;PANE A LIEVITAZIONE NATURALE;0.360;1.440
2198;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:17;T;PANE COMUNE;0.180;0.500
2199;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:17;E;SALSICCIA NAPOLI PICCANTE CURVA;0.532;6.330
2200;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:18;E;SALSICCIA NAPOLI PICCANTE CURVA;0.532;6.330
2201;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:18;E;SALSICCIA NAPOLI PICCANTE CURVA;0.532;6.330
2202;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:24;T;PANE SPECIALE ARTIGIANALE;0.348;1.390
2202;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:24;T;PANE COMUNE;0.206;0.570
2203;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:28;T;PANE COMUNE;0.288;0.800
2205;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:36;T;PANE COMUNE;0.548;1.530
2206;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:38;E;TOMA PIEMONTESE DOP;0.182;2.350
2207;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:38;E;TOMA PIEMONTESE DOP;0.188;2.430
2208;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:38;E;TOMA PIEMONTESE DOP;0.182;2.350
2209;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:38;E;TOMA PIEMONTESE DOP;0.188;2.430
2210;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:38;E;TOMA PIEMONTESE DOP;0.188;2.430
2211;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:38;E;TOMA PIEMONTESE DOP;0.146;1.880
2212;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:39;E;TOMA VALLI DI LANZO;0.152;2.420
2213;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:39;E;TOMA VALLI DI LANZO;0.206;3.280
2214;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:39;E;"""TOMA DI GROTTA INVECCHIATA ""BOTALLA """"";0.174;2.590
2215;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:39;E;"""TOMA DI GROTTA INVECCHIATA ""BOTALLA """"";0.144;2.150
2216;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:39;E;"""TOMA DI GROTTA INVECCHIATA ""BOTALLA """"";0.196;2.920
2217;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:40;E;"""TOMA DI GROTTA INVECCHIATA ""BOTALLA """"";0.186;2.770
2218;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:41;E;TOMA VALLI DI LANZO;0.200;3.180
2219;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:42;T;PANE SPECIALE ARTIGIANALE;0.336;1.340
2221;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:52;T;PANE COMUNE;0.580;1.620
2222;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 10:56;T;PANE COMUNE;0.268;0.750
2225;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:01;E;"BRIE ""PRESIDENT""""";0.238;2.980
2226;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:01;E;"BRIE ""PRESIDENT""""";0.268;3.350
2227;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:01;E;"BRIE ""PRESIDENT""""";0.268;3.350
2228;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:02;E;"BRIE ""PRESIDENT""""";0.212;2.650
2229;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:02;E;"""TOMA LA MONTAGNA ""MARENCHINO""""";0.300;4.470
2230;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:03;E;"""TOMA LA MONTAGNA ""MARENCHINO""""";0.298;4.440
2231;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:03;E;"""TOMA LA MONTAGNA ""MARENCHINO""""";0.242;3.610
2232;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:04;T;PANE COMUNE;0.234;0.650
2233;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:04;E;"TOMA VALMONTE STRAVECCHIO "" BOTALLA """;0.190;3.780
2234;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:04;E;"TOMA VALMONTE STRAVECCHIO "" BOTALLA """;0.190;3.780
2235;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:04;E;"TOMA VALMONTE STRAVECCHIO "" BOTALLA """;0.160;3.180
2236;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:05;T;PANE COMUNE;0.168;0.470
2237;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:06;T;PANE COMUNE;0.314;0.880
2237;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:06;T;PANE SPECIALE ARTIGIANALE;0.116;0.460
2242;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:11;T;PANE COMUNE;0.486;1.360
2243;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:12;E;FORMAGGIO SICILIANO AL PEPE;0.180;2.320
2244;PRESTOFRESCO s.p.a. Via Montalcini 1 , Rivoli (TO);09/10/2024 11:12;E;FORMAGGIO SICILIANO AL PEPE;0.174;2.240
